;AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
3701;-0.199996948;0.0;19.09499938;301.1852108;0.0;0.1548;67.84313965;79.0;103.0;701.5;4.860000134;34.0;0.1041;10.94885731;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3702;-0.099998474;3.599999905;18.47999938;297.10432030000004;3.599999905;0.0004;87.05882263;79.0;102.0;818.5;4.860000134;34.0;0.2258;10.94885731;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3703;-0.400001526;7.1999998089999995;17.90999941;290.02666039999997;3.599999905;0.0313;70.58823395;79.0;106.0;1565.0;9.220000267;34.0;0.2691;11.01673412;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3704;-1.0;14.39999962;17.474999399999998;281.3937532;7.1999998089999995;0.0863;0.0;79.0;106.0;1362.0;16.04999924;33.0;0.2892;11.082394599999999;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3705;-0.9000015259999999;15.29999924;17.0249994;270.82256689999997;0.899999619;0.0052;34.11764908;79.0;105.0;1055.5;12.82999992;33.0;0.3498;11.14358234;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3706;-0.9000015259999999;16.19999886;16.60499942;260.5845344;0.899999619;0.0399;87.84313965;79.0;111.0;1337.0;12.43999958;33.0;0.4423;11.18239975;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3707;-2.099998474;18.89999962;16.24499942;250.864534;2.7000007630000002;-0.1193;74.50980377;79.0;115.0;1337.0;16.94000053;34.0;0.564;11.219073300000002;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3708;-2.400001526;27.0;16.03499944;243.535179;8.100000381000001;-0.2722;67.05882263;79.0;120.0;1643.0;18.54999924;35.0;0.6233;11.27237034;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3709;-2.8000030519999997;27.0;15.83999943;236.82750869999998;0.0;-0.172;0.0;79.0;120.0;1881.0;20.65999985;36.0;0.5995;11.31970787;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3710;-3.1000061039999998;26.09999847;15.65999944;231.06140789999998;-0.9000015259999999;-0.1351;27.84313774;79.0;112.0;1590.5;15.40999985;36.0;0.5868;11.35617256;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3711;-3.0;32.39999771;15.5999994;228.79523700000001;6.299999237000001;-0.2758;85.09803772;79.0;106.0;1189.0;12.30000019;35.0;0.6066;11.36774158;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3712;-2.799995422;33.29999924;15.56999942;227.659407;0.9000015259999999;-0.4323;71.37255096;79.0;106.0;1363.0;14.98999977;34.0;0.6589;11.40880299;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3713;-2.1999969480000003;36.0;15.58499944;228.2687386;2.7000007630000002;-0.4795;71.37255096;79.0;109.0;1466.5;15.18999958;33.0;0.6427;11.42699337;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3714;-2.900001526;36.89999771;15.56999942;227.60449169999998;0.8999977109999999;-0.5873;18.8235302;79.0;106.0;1479.5;18.15999985;33.0;0.6663;11.4568882;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3715;-2.099998474;36.89999771;15.56999942;227.60449169999998;0.0;-0.4992;0.0;79.0;108.0;1477.0;18.02000046;32.0;0.66;11.5016737;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3716;-0.7000045779999999;36.0;15.55499945;226.96724759999998;-0.8999977109999999;-0.4049;23.92156982;79.0;107.0;1476.0;13.97000027;33.0;0.6218;11.51369953;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3717;-0.9000015259999999;36.89999771;15.55499945;226.96724759999998;0.8999977109999999;-0.4925;41.96078491;79.0;106.0;1524.5;12.57999992;33.0;0.6488;11.5180254;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3718;-1.0;37.79999924;15.58499944;228.2687386;0.9000015259999999;-0.5831;37.64706039;79.0;104.0;1547.0;12.55000019;32.0;0.7038;11.52143478;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3719;-0.7999954220000001;39.59999847;15.65999944;231.5831028;1.799999237;-0.7589;65.88235474;79.0;108.0;1627.0;16.79999924;32.0;0.7133;11.53907299;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3720;-0.9000015259999999;41.39999771;15.76499943;236.3961952;1.799999237;-0.7734;65.09803772;79.0;111.0;1731.0;16.86000061;33.0;0.6759999999999999;11.55384541;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3721;-1.0;43.19999695;15.91499937;243.37042940000003;1.799999237;-0.6138;62.35294342;79.0;111.0;1794.0;17.29999924;33.0;0.5481;11.56952286;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3722;-1.300003052;45.0;16.1249994;253.05748169999998;1.8000030519999999;-0.3935;5.490196227999999;79.0;109.0;1815.0;22.98999977;33.0;0.359;11.60149002;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3723;-0.7999954220000001;45.0;16.36499943;263.5792455;0.0;-0.4029;0.0;79.0;111.0;1772.5;22.71999931;33.0;0.2703;11.63401604;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3724;-1.5999984740000002;43.19999695;16.60499939;273.1052094;-1.8000030519999999;-0.4491;0.0;79.0;111.0;1716.0;22.02000046;33.0;0.2056;11.75157547;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3725;-2.0;42.29999924;16.799999399999997;280.937269;-0.8999977109999999;-0.4112;0.0;79.0;110.0;1667.5;22.02000046;33.0;0.1089;11.91044712;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3726;-1.199996948;41.39999771;16.96499937;287.5039877;-0.9000015259999999;-0.3814;51.37255096;79.0;108.0;1679.5;21.15999985;33.0;0.0031;11.91044712;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3727;-0.9000015259999999;41.39999771;17.11499937;293.5629702;0.0;-0.18899999999999997;6.2745099070000006;79.0;107.0;1674.0;14.88000011;33.0;-0.1912;12.04878139;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3728;-0.400001526;40.5;17.26499937;299.3016145;-0.8999977109999999;-0.2373;46.66666794;79.0;110.0;1669.0;20.61000061;32.0;-0.1527;12.18118095;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3729;-0.599998474;42.29999924;17.45999938;306.8719114;1.799999237;-0.3207;76.07843018;79.0;122.0;1669.0;19.46999931;33.0;-0.057;12.29123592;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3730;-1.100006104;45.0;17.714999399999996;317.12161560000004;2.7000007630000002;-0.3725;62.35294342;79.0;122.0;1803.0;20.62999916;35.0;-0.0684;12.29000092;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3731;-0.9000015259999999;46.79999924;18.02999939;329.6004204;1.799999237;-0.239;0.0;79.0;109.0;1899.0;19.82999992;37.0;-0.084;12.28741741;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3732;-1.0999984740000002;46.79999924;18.389999399999997;342.6263187;0.0;-0.3413;87.84313965;79.0;109.0;916.0;14.73999977;35.0;-0.1145;12.26821423;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3733;-1.4000015259999998;47.69999695;18.83999937;356.89055360000003;0.8999977109999999;-0.535;78.03921509;79.0;114.0;1403.0;18.69000053;34.0;0.0443;12.26571465;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3734;-1.399993896;49.5;19.39499938;372.39198639999995;1.8000030519999999;-0.4312;3.1372549530000002;79.0;120.0;1474.0;15.90999985;36.0;0.0388;12.25105381;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3735;-2.099998474;49.5;20.0399994;386.0780124;0.0;-0.5011;0.0;79.0;109.0;1466.5;17.79999924;34.0;0.0394;12.24617958;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3736;-2.299995422;48.59999847;20.74499938;396.19774900000004;-0.9000015259999999;-0.7889;0.0;79.0;108.0;1411.5;17.19000053;33.0;0.2672;12.2271986;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3737;-2.1999969480000003;47.69999695;21.47999933;402.98092510000004;-0.9000015259999999;-0.6701;0.0;79.0;107.0;1378.5;16.87999916;32.0;0.21100000000000002;12.20792198;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3738;-1.5;46.79999924;22.25999931;405.40817979999997;-0.8999977109999999;-0.7014;0.0;79.0;107.0;1363.5;16.71999931;32.0;0.07;12.18858337;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3739;-0.199996948;45.89999771;23.02499928;405.88662819999996;-0.9000015259999999;-0.5887;0.0;79.0;107.0;1341.5;16.32999992;32.0;0.016;12.17024899;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3740;0.099998474;45.0;23.77499928;404.513748;-0.8999977109999999;-0.5987;0.0;79.0;107.0;1315.5;16.11000061;32.0;0.0151;12.15405846;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3741;-0.9000015259999999;29.69999886;41.5949989;203.7106471;0.0;0.2333;75.29412079;79.0;107.0;1214.0;14.13000011;34.0;0.0918;9.205764771;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3742;-0.400001526;31.5;41.5949989;203.7106471;1.800001144;0.2191;78.03921509;79.0;110.0;1310.5;14.10999966;34.0;0.1264;9.215608597000001;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3743;-0.400001526;33.29999924;41.6699989;202.09636740000002;1.799999237;0.159;27.84313774;79.0;106.0;1335.0;15.85999966;34.0;0.1738;9.228194237;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3744;-1.0;32.39999771;41.80499887;198.4204782;-0.9000015259999999;0.1569;0.0;78.0;107.0;1292.5;15.52000046;34.0;0.0917;9.242145537999999;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3745;-0.800003052;31.5;41.90999889;195.53582519999998;-0.8999977109999999;0.2536;24.31372643;78.0;106.0;1257.0;9.829999924;33.0;0.1854;9.242186546000001;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3746;0.599998474;31.5;42.01499891;192.6287486;0.0;0.2806;62.35294342;78.0;104.0;1274.0;10.18999958;33.0;0.213;9.242546082;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3747;-0.099998474;31.5;42.07499892;191.12223999999998;0.0;0.2928;12.54901981;78.0;105.0;1267.0;15.05000019;33.0;0.1436;9.256410599;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3748;0.5;31.5;42.07499892;191.12223999999998;0.0;0.344;1.568627477;78.0;106.0;1196.5;14.55000019;33.0;0.1368;9.270372391;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3749;0.8999938959999999;29.69999886;41.98499893;192.8850196;-1.800001144;0.3183;3.1372549530000002;78.0;106.0;1123.0;13.35999966;33.0;-0.0536;9.283896446;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3750;0.300003052;24.29999924;41.72999894;198.0234855;-5.399999619;0.3879;5.882352828999999;78.0;105.0;1064.5;13.35999966;33.0;-0.1254;9.283896446;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3751;-0.399993896;24.29999924;41.39999895;202.96677350000002;0.0;0.5165;25.09803963;79.0;104.0;871.0;8.739999771;33.0;-0.2351;9.28729248;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
3752;-1.4000015259999998;19.79999924;40.99499896;210.5842056;-4.5;0.5383;43.92156982;79.0;103.0;961.0;5.360000134;33.0;-0.2995;9.282330513;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3753;-0.800003052;18.0;40.46999896;218.0400943;-1.799999237;0.4736;0.7843137379999999;79.0;103.0;1116.5;5.440000057000001;34.0;-0.2312;9.285952567999999;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3754;-2.099998474;18.0;39.929999;224.62992450000002;0.0;0.3956;91.76470947;79.0;113.0;1355.0;11.23999977;33.0;-0.1669;9.311991692000001;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3755;-2.799995422;20.69999886;39.37499898;227.22901729999998;2.699998856;0.4268;77.64705658;79.0;123.0;1355.0;18.15999985;34.0;-0.0477;9.341768265;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3756;-2.599998474;26.09999847;38.92499898;226.81715330000003;5.399999619;0.4136;71.76470947;79.0;128.0;1675.5;20.19000053;37.0;0.0404;9.371602057999999;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3757;-2.8999938960000002;29.69999886;38.53499899;224.69925530000003;3.600000381;0.7458;6.2745099070000006;79.0;128.0;1933.0;22.86000061;40.0;0.0644;9.399364471;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3758;-2.599998474;33.29999924;38.14499903;219.4164091;3.600000381;0.8354;14.90196133;79.0;119.0;1817.5;17.86000061;40.0;-0.0244;9.421736717;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3759;-1.600006104;33.29999924;37.72499901;212.61240840000002;0.0;0.7233;84.31372833;79.0;107.0;1293.0;11.65999985;37.0;0.0375;9.430587769;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3760;-1.300003052;35.09999847;37.33499899;205.25925519999998;1.799999237;0.8337;82.74510193;79.0;118.0;1439.0;19.86000061;37.0;-0.0753;9.453969955;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3761;-0.599998474;38.70000076;36.97499901;196.22020419999998;3.600002289;0.6223;82.74510193;79.0;130.0;1581.5;22.12999916;40.0;-0.0919;9.476859093;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3762;-0.8999938959999999;42.29999924;36.67499901;187.3880007;3.599998474;0.4845;81.56862640000001;79.0;136.0;1722.0;24.11000061;43.0;-0.0809;9.501407622999999;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3763;0.9000015259999999;45.89999771;36.46499898;180.7121352;3.599998474;0.5377;80.39215851;79.0;140.0;1896.5;25.27000046;45.0;-0.0741;9.523733138999999;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3764;1.299995422;48.59999847;36.29999895;174.9508376;2.7000007630000002;0.4502;76.86274719;79.0;141.0;2006.5;27.02000046;46.0;0.0156;9.546587944;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3765;1.5999984740000002;49.5;36.11999896;168.1083971;0.9000015259999999;0.3789;0.0;79.0;113.0;1027.0;8.989999771;42.0;-0.0134;9.518958092;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3766;1.5999984740000002;48.59999847;35.92499895;160.7998628;-0.9000015259999999;0.385;86.66667175;79.0;108.0;1452.0;18.77000046;39.0;-0.0661;9.530808449;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3767;1.4000015259999998;50.39999771;35.75999893;154.25327719999999;1.799999237;0.606;85.49019623;79.0;128.0;1514.5;21.11000061;40.0;-0.0233;9.544788361;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3768;0.400001526;47.69999695;35.53499893;145.64874419999998;-2.7000007630000002;0.19699999999999998;82.35294342;79.0;131.0;1579.5;21.07999992;42.0;0.1378;9.558200836000001;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3769;0.5;54.0;35.41499898;140.2487466;6.300003052;0.0707;80.78431702;79.0;131.0;1641.0;20.69000053;43.0;0.3152;9.570343971;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3770;1.5999984740000002;56.69999695;35.36999896;138.17500890000002;2.6999969480000003;-0.0654;37.64706039;79.0;115.0;1662.5;19.94000053;43.0;0.4348;9.578801155;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3771;0.7999954220000001;55.79999924;35.30999899;135.4585355;-0.8999977109999999;-0.5544;1.176470637;79.0;111.0;1627.5;19.94000053;41.0;0.5835;9.578801155;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3772;0.5;54.89999771;35.24999895;132.84456780000002;-0.9000015259999999;-0.4115;0.0;79.0;110.0;1582.5;20.12999916;38.0;0.6226;9.590612411;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3773;1.300003052;53.09999847;35.17499895;129.7727458;-1.799999237;-0.32899999999999996;0.0;79.0;110.0;1540.5;19.54999924;36.0;0.5547;9.600444794;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3774;1.4000015259999998;50.39999771;35.06999896;125.8373822;-2.7000007630000002;-0.0635;0.0;79.0;109.0;1485.5;18.61000061;35.0;0.5286;9.610920906;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3775;1.5999984740000002;50.39999771;34.99499896;123.1499672;0.0;0.0042;0.0;79.0;109.0;1442.5;17.96999931;35.0;0.3963;9.619682312;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3776;2.099998474;48.59999847;34.90499894;120.15708490000002;-1.799999237;0.1427;0.0;79.0;108.0;1442.5;17.40999985;34.0;0.2828;9.627598763;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3777;3.700004578;47.69999695;34.8449989;118.37233810000001;-0.9000015259999999;0.0866;24.31372643;80.0;106.0;1401.5;14.82999992;34.0;0.1922;9.625114441000001;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3778;3.400001526;45.0;34.79999895;117.31728000000001;-2.6999969480000003;0.1092;26.27450943;80.0;106.0;782.0;5.46999979;34.0;0.1137;9.555096626000001;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3779;1.6999969480000001;39.59999847;34.72499895;116.23613600000002;-5.4000015260000005;0.2429;30.19607925;80.0;103.0;747.5;4.610000134;35.0;-0.0638;9.480575562;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3780;1.300003052;33.29999924;34.61999896;115.8565344;-6.299999237000001;0.2276;28.23529434;80.0;103.0;757.5;4.1300001139999996;35.0;-0.1349;9.417751312;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3781;0.0;26.09999847;34.48499893;117.06535659999999;-7.200000762999999;0.5162;31.37254906;80.0;103.0;752.0;4.079999924;35.0;-0.3262;9.376645088;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3782;-0.7000045779999999;22.5;34.34999895;119.22558490000002;-3.599998474;0.7267;31.37254906;80.0;102.0;743.5;4.159999847;35.0;-0.4062;9.368320465;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3783;-1.600006104;19.79999924;34.22999894;121.88348329999998;-2.7000007630000002;0.8006;3.921568632;80.0;101.0;977.0;13.65999985;35.0;-0.4975;9.398391724;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3784;-1.6999969480000001;18.89999962;34.10999896;124.73175400000001;-0.899999619;0.5954;47.05882263;80.0;104.0;1244.0;15.40999985;34.0;-0.3973;9.433931351;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3785;-2.599998474;23.39999962;34.06499898;125.5863723;4.5;0.5185;80.0;80.0;119.0;1555.0;19.86000061;36.0;-0.3498;9.471674919;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3786;-4.300003052;28.79999924;34.10999899;124.97887209999999;5.399999619;0.3983;72.15686035;80.0;126.0;1867.5;21.40999985;39.0;-0.2607;9.497117043;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3787;-3.700004578;31.5;34.21499901;123.7375584;2.7000007630000002;0.1288;0.0;80.0;115.0;1648.5;15.73999977;38.0;-0.2783;9.516641617000001;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3788;-2.399993896;32.39999771;34.33499899;122.40128729999999;0.8999977109999999;0.6099;26.66666794;80.0;106.0;1309.5;12.15999985;37.0;-0.4606;9.524176598;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3789;-1.0999984740000002;33.29999924;34.469999;120.98653300000001;0.9000015259999999;0.8833;77.25490570000001;80.0;110.0;1407.0;15.52000046;36.0;-0.5519;9.539155006;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3790;0.8999938959999999;35.09999847;34.64999898;119.2072788;1.799999237;1.0356;69.01960754;80.0;111.0;1512.5;14.65999985;36.0;-0.5938;9.552947044;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3791;2.100006104;36.0;34.87499898;116.6846098;0.9000015259999999;1.4113;17.25490189;79.0;107.0;1493.0;18.36000061;35.0;-0.6603;9.582460402999999;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3792;3.0;36.89999771;35.06999896;115.12890630000001;0.8999977109999999;1.2571;0.0;79.0;109.0;1496.0;16.07999992;34.0;-0.6346;9.595119476;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3793;3.299995422;36.0;35.21999896;114.0168727;-0.8999977109999999;1.4379;70.98039246;79.0;109.0;1525.5;16.07999992;34.0;-0.6388;9.595119476;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3794;3.0;38.70000076;35.369999;113.6828051;2.7000007630000002;1.3027;66.66666412;79.0;110.0;1611.0;15.63000011;34.0;-0.6396;9.606283187999999;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3795;3.5;40.5;35.54999901;113.55100859999999;1.799999237;1.1526;60.0;79.0;110.0;1682.0;16.07999992;34.0;-0.6174;9.617294312;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3796;2.100006104;42.29999924;35.75999902;113.69836459999999;1.799999237;1.1153;18.03921509;79.0;107.0;1706.5;15.35999966;34.0;-0.5867;9.632364273;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3797;2.299995422;41.39999771;35.99999898;112.87829690000001;-0.9000015259999999;1.0148;0.0;78.0;110.0;1706.5;20.94000053;34.0;-0.4593;9.6578722;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3798;1.399993896;40.5;36.179999;112.51585630000001;-0.8999977109999999;0.8166;0.0;78.0;110.0;1661.0;20.77000046;34.0;-0.3151;9.685115814;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3799;-0.5;39.59999847;36.329999;112.16348329999998;-0.9000015259999999;0.8615;0.0;78.0;110.0;1608.0;20.15999985;34.0;-0.2614;9.712944984;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3800;-2.3000030519999997;37.79999924;36.46499901;111.4365426;-1.799999237;0.711;0.0;78.0;110.0;1553.5;18.94000053;34.0;-0.1914;9.738901138;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3801;-2.599998474;37.79999924;36.59999901;110.67253410000001;0.0;0.575;0.0;78.0;109.0;1504.0;18.40999985;33.0;-0.0479;9.75290966;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3802;-3.0;36.0;36.67499901;110.23206809999999;-1.799999237;0.3941;0.0;78.0;109.0;1462.5;17.71999931;33.0;0.0095;9.771731377;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3803;-2.400001526;36.0;36.71999903;110.04466979999998;0.0;0.3011;0.0;78.0;108.0;1417.5;17.11000061;33.0;0.0849;9.796326637;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3804;-2.0;34.20000076;36.74999908;109.83507620000002;-1.799999237;0.5249;0.0;78.0;108.0;1368.0;16.73999977;33.0;-0.0434;9.821983337;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3805;-0.300003052;33.29999924;36.77999907;109.5687374;-0.9000015259999999;0.7988;0.0;78.0;108.0;1332.5;16.27000046;33.0;-0.1333;9.851456642;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3806;-1.4000015259999998;32.39999771;36.79499903;109.421153;-0.9000015259999999;0.9325;0.0;78.0;107.0;1292.0;15.82999992;32.0;-0.2089;9.8787117;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3807;-1.299995422;31.5;36.79499903;109.421153;-0.8999977109999999;1.0245;0.0;78.0;107.0;1287.5;10.80000019;32.0;-0.1241;9.895126343;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3808;-0.299995422;31.5;36.79499903;109.421153;0.0;0.9328;61.96078491;78.0;104.0;1286.5;13.63000011;32.0;-0.0893;9.918581009;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3809;0.599998474;31.5;36.82499905;109.04223759999999;0.0;0.7827;0.0;78.0;106.0;1268.0;15.43999958;32.0;-0.0199;9.945750237;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3810;1.4000015259999998;30.59999847;36.92999903;107.02890719999999;-0.9000015259999999;0.4742;0.0;79.0;106.0;1224.5;14.98999977;32.0;0.0055;9.97490406;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3811;1.5;29.69999886;37.01999903;105.20297520000001;-0.899999619;0.4378;1.176470637;79.0;106.0;1171.5;14.40999985;32.0;0.0015;10.00226593;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3812;1.8000030519999999;28.79999924;37.16999903;101.29941590000001;-0.899999619;0.6417;63.52941132;79.0;108.0;1214.0;15.77000046;32.0;0.0751;10.03271675;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3813;1.199996948;31.5;37.39499903;95.5642045;2.7000007630000002;0.5174;82.35294342;79.0;117.0;1387.0;15.77000046;32.0;0.1086;10.03271675;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3814;0.599998474;35.09999847;37.679999;89.19517977;3.599998474;0.6719;78.03921509;79.0;118.0;1511.0;17.04999924;34.0;0.1677;10.062397;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3815;0.9000015259999999;37.79999924;37.96499901;84.22603562;2.7000007630000002;0.8740000000000001;65.09803772;79.0;114.0;1622.5;17.19000053;36.0;0.184;10.08875179;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3816;0.7999954220000001;40.5;38.20499903;81.89030666;2.7000007630000002;0.8531;22.35294151;79.0;108.0;1629.0;16.36000061;36.0;0.1958;10.1170435;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3817;0.699996948;41.39999771;38.39999901;80.79863698;0.8999977109999999;0.8503;12.94117641;79.0;110.0;1629.0;20.32999992;34.0;0.1667;10.15055084;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3818;-0.299995422;40.5;38.51999903;80.41789133;-0.8999977109999999;0.8631;41.17647171;79.0;106.0;1605.5;14.18999958;33.0;0.157;10.17402363;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3819;-0.599998474;42.29999924;38.66999903;80.17534902;1.799999237;0.8226;39.60784531;79.0;106.0;1649.5;13.72000027;33.0;0.2544;10.19928169;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3820;-0.599998474;41.39999771;38.77499901;80.07444205;-0.9000015259999999;0.9221;0.39215686899999996;79.0;104.0;1659.5;19.73999977;32.0;0.2047;10.23551369;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3821;-0.7000045779999999;40.5;38.804999;80.12386584;-0.8999977109999999;0.9695;0.0;79.0;109.0;1623.5;20.29999924;32.0;0.1814;10.27387333;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3822;-0.699996948;39.59999847;38.75999899;79.92548444;-0.9000015259999999;0.9713;0.0;79.0;110.0;1577.5;19.96999931;32.0;0.1928;10.3145504;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3823;-1.299995422;38.70000076;38.63999904;79.0468407;-0.8999977109999999;1.1106;0.0;79.0;109.0;1537.0;19.11000061;32.0;0.1173;10.35567379;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3824;-2.099998474;36.89999771;38.44499903;77.37810367;-1.8000030519999999;1.2594;0.0;79.0;109.0;1503.0;18.57999992;32.0;0.0711;10.39694118;UnevenCondition;LowCongestionCondition;EvenPaceStyle
3825;-2.5;36.0;38.21999903;75.35653543;-0.8999977109999999;1.1653;0.0;79.0;108.0;1454.5;17.71999931;32.0;0.053;10.4374094;UnevenCondition;LowCongestionCondition;EvenPaceStyle
